,line_cd,company_cd,line_name,line_name_k,line_name_h,lon,lat,zoom,e_status_x,is_bullet,rr_cd,company_name,company_name_k,company_name_h,company_name_r,company_url,company_type,e_status_y,station_cd1,station_cd2,has_station_data
39,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140224,1140225,True
40,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140225,1140226,True
41,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140226,1140227,True
42,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140227,1140228,True
43,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140228,1140229,True
44,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140229,1140230,True
45,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140230,1140231,True
46,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140231,1140232,True
47,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140232,1140233,True
48,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140233,1140234,True
49,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140234,1140235,True
50,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140235,1140236,True
51,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140236,1140237,True
52,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140237,1140238,True
53,11402,3,JR身延線,ミノブセン,JR身延線,138.5323970333487,35.39216323856454,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1140238,1140239,True
54,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141101,1141102,True
55,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141102,1141103,True
56,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141103,1141104,True
57,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141104,1141105,True
58,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141105,1141106,True
59,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141106,1141107,True
60,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141107,1141108,True
61,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141108,1141109,True
62,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141109,1141110,True
63,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141110,1141111,True
64,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141111,1141112,True
65,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141112,1141113,True
66,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141113,1141114,True
67,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141114,1141115,True
68,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141115,1141116,True
69,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141116,1141117,True
70,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141117,1141118,True
71,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141118,1141119,True
72,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141119,1141120,True
73,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141120,1141121,True
74,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141121,1141122,True
75,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141122,1141123,True
76,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141123,1141124,True
